data,area,totale,m,f,d,N1,N2,ISTAT,reg
2024-10-16,UMB,122,61,61,122,ITI,ITI2,10,Umbria
2024-10-21,FVG,258,138,120,258,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-31,VEN,15,7,8,15,ITH,ITH3,5,Veneto
2024-10-31,SIC,83,48,35,83,ITG,ITG1,19,Sicilia
2025-06-10,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-12-18,LAZ,528,246,282,528,ITI,ITI4,12,Lazio
2024-11-09,VEN,6644,3442,3202,6644,ITH,ITH3,5,Veneto
2024-12-19,LAZ,451,210,241,451,ITI,ITI4,12,Lazio
2024-10-03,LAZ,29,19,10,29,ITI,ITI4,12,Lazio
2024-11-07,ABR,317,165,152,317,ITF,ITF1,13,Abruzzo
2024-10-29,MOL,21,14,7,21,ITF,ITF2,14,Molise
2025-01-10,UMB,15,8,7,15,ITI,ITI2,10,Umbria
2024-10-25,EMR,5160,2442,2718,5160,ITH,ITH5,8,Emilia-Romagna
2025-01-15,TOS,58,30,28,58,ITI,ITI1,9,Toscana
2024-12-22,UMB,10,6,4,10,ITI,ITI2,10,Umbria
2025-11-11,UMB,9,4,5,9,ITI,ITI2,10,Umbria
2025-01-07,PAB,2,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-20,UMB,8,5,3,8,ITI,ITI2,10,Umbria
2024-11-22,MAR,408,197,211,408,ITI,ITI3,11,Marche
2025-01-09,VEN,88,30,58,88,ITH,ITH3,5,Veneto
2025-01-11,LAZ,14,4,10,14,ITI,ITI4,12,Lazio
2024-10-07,PUG,13,11,2,13,ITF,ITF4,16,Puglia
2025-07-09,FVG,4,2,2,4,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-13,EMR,15,9,6,15,ITH,ITH5,8,Emilia-Romagna
2025-05-29,ABR,2,2,0,2,ITF,ITF1,13,Abruzzo
2025-01-16,LAZ,59,35,24,59,ITI,ITI4,12,Lazio
2025-02-18,EMR,44,22,22,44,ITH,ITH5,8,Emilia-Romagna
2025-02-26,LAZ,8,4,4,8,ITI,ITI4,12,Lazio
2024-11-11,PUG,582,267,315,582,ITF,ITF4,16,Puglia
2024-11-26,LIG,1123,542,581,1123,ITC,ITC3,7,Liguria
2024-11-13,LIG,669,323,346,669,ITC,ITC3,7,Liguria
2024-12-30,EMR,84,29,55,84,ITH,ITH5,8,Emilia-Romagna
2024-12-17,UMB,93,46,47,93,ITI,ITI2,10,Umbria
2025-01-09,CAL,4,2,2,4,ITF,ITF6,18,Calabria
2024-11-06,SAR,438,209,229,438,ITG,ITG2,20,Sardegna
2024-12-07,LIG,42,15,27,42,ITC,ITC3,7,Liguria
2024-12-28,EMR,33,10,23,33,ITH,ITH5,8,Emilia-Romagna
2024-09-21,TOS,8,3,5,8,ITI,ITI1,9,Toscana
2025-09-12,LAZ,4,1,3,4,ITI,ITI4,12,Lazio
2024-09-27,PAT,17,8,9,17,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-04,PIE,10,3,7,10,ITC,ITC1,1,Piemonte
2025-12-05,FVG,5,3,2,5,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-24,MOL,20,9,11,20,ITF,ITF2,14,Molise
2025-02-10,EMR,20,10,10,20,ITH,ITH5,8,Emilia-Romagna
2025-05-06,LOM,8,5,3,8,ITC,ITC4,3,Lombardia
2025-01-22,CAM,26,15,11,26,ITF,ITF3,15,Campania
2024-11-16,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-06,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2025-10-20,CAM,6,3,3,6,ITF,ITF3,15,Campania
2025-03-05,LIG,1,1,0,1,ITC,ITC3,7,Liguria
2024-10-23,MOL,5,3,2,5,ITF,ITF2,14,Molise
2025-01-05,PIE,8,1,7,8,ITC,ITC1,1,Piemonte
2025-11-18,VDA,2,0,2,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-02-17,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-03-15,TOS,2,0,2,2,ITI,ITI1,9,Toscana
2025-02-15,TOS,2,1,1,2,ITI,ITI1,9,Toscana
2025-04-30,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-27,ABR,11,3,8,11,ITF,ITF1,13,Abruzzo
2024-11-02,LIG,4,1,3,4,ITC,ITC3,7,Liguria
2025-01-08,MOL,1,0,1,1,ITF,ITF2,14,Molise
2024-11-24,LIG,4,0,4,4,ITC,ITC3,7,Liguria
2024-10-25,FVG,487,257,230,487,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-08,FVG,24,7,17,24,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-29,CAL,48,27,21,48,ITF,ITF6,18,Calabria
2024-10-19,VEN,843,457,386,843,ITH,ITH3,5,Veneto
2024-12-31,TOS,6,2,4,6,ITI,ITI1,9,Toscana
2025-03-06,PIE,19,8,11,19,ITC,ITC1,1,Piemonte
2025-03-04,PIE,7,3,4,7,ITC,ITC1,1,Piemonte
2024-12-11,LOM,1784,752,1032,1784,ITC,ITC4,3,Lombardia
2024-10-02,VEN,36,19,17,36,ITH,ITH3,5,Veneto
2024-11-22,EMR,3917,1824,2093,3917,ITH,ITH5,8,Emilia-Romagna
2024-12-05,PAT,93,38,55,93,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-26,TOS,719,331,388,719,ITI,ITI1,9,Toscana
2024-12-13,LOM,1595,700,895,1595,ITC,ITC4,3,Lombardia
2025-07-22,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2025-10-23,VDA,14,8,6,14,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-14,PIE,315,165,150,315,ITC,ITC1,1,Piemonte
2024-11-04,FVG,367,162,205,367,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-18,LAZ,916,487,429,916,ITI,ITI4,12,Lazio
2024-11-18,PIE,1492,671,821,1492,ITC,ITC1,1,Piemonte
2024-11-06,FVG,957,467,490,957,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-03,LIG,39,11,28,39,ITC,ITC3,7,Liguria
2024-12-13,ABR,62,33,29,62,ITF,ITF1,13,Abruzzo
2024-10-21,UMB,127,55,72,127,ITI,ITI2,10,Umbria
2025-11-10,TOS,4,4,0,4,ITI,ITI1,9,Toscana
2024-11-03,EMR,390,183,207,390,ITH,ITH5,8,Emilia-Romagna
2024-12-17,SIC,115,58,57,115,ITG,ITG1,19,Sicilia
2024-10-11,LOM,2339,1045,1294,2339,ITC,ITC4,3,Lombardia
2024-11-14,PUG,819,415,404,819,ITF,ITF4,16,Puglia
2024-11-02,UMB,43,20,23,43,ITI,ITI2,10,Umbria
2024-11-13,LOM,7027,3352,3675,7027,ITC,ITC4,3,Lombardia
2024-12-19,VDA,7,4,3,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-09-25,TOS,4,3,1,4,ITI,ITI1,9,Toscana
2024-11-10,PIE,56,22,34,56,ITC,ITC1,1,Piemonte
2025-02-19,EMR,6,2,4,6,ITH,ITH5,8,Emilia-Romagna
2025-06-17,LIG,2,0,2,2,ITC,ITC3,7,Liguria
2024-11-09,CAL,48,25,23,48,ITF,ITF6,18,Calabria
2024-10-31,SAR,136,73,63,136,ITG,ITG2,20,Sardegna
2025-01-08,VEN,112,47,65,112,ITH,ITH3,5,Veneto
2024-12-27,FVG,25,16,9,25,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-23,SIC,35,18,17,35,ITG,ITG1,19,Sicilia
2025-01-27,PAT,11,6,5,11,ITH,ITH2,4,Provincia Autonoma Trento
2025-02-05,UMB,8,2,6,8,ITI,ITI2,10,Umbria
2025-01-13,LIG,35,7,28,35,ITC,ITC3,7,Liguria
2024-10-21,LAZ,1167,610,557,1167,ITI,ITI4,12,Lazio
2025-03-20,LOM,23,9,14,23,ITC,ITC4,3,Lombardia
2025-10-13,EMR,30,10,20,30,ITH,ITH5,8,Emilia-Romagna
2025-01-04,LIG,5,3,2,5,ITC,ITC3,7,Liguria
2024-12-14,LOM,651,290,361,651,ITC,ITC4,3,Lombardia
2025-01-07,CAM,5,2,3,5,ITF,ITF3,15,Campania
2025-02-10,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-14,VEN,224,110,114,224,ITH,ITH3,5,Veneto
2024-11-18,FVG,564,274,290,564,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-04,VEN,61,24,37,61,ITH,ITH3,5,Veneto
2024-11-28,LIG,698,314,384,698,ITC,ITC3,7,Liguria
2024-09-26,EMR,12,6,6,12,ITH,ITH5,8,Emilia-Romagna
2024-10-28,CAM,105,58,47,105,ITF,ITF3,15,Campania
2024-11-21,VDA,75,33,42,75,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-05,VEN,954,417,537,954,ITH,ITH3,5,Veneto
2025-01-03,PAB,4,2,2,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-11,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2024-10-23,VEN,2029,980,1049,2029,ITH,ITH3,5,Veneto
2024-12-13,MAR,102,46,56,102,ITI,ITI3,11,Marche
2025-09-09,LOM,6,6,0,6,ITC,ITC4,3,Lombardia
2025-06-16,PIE,3,3,0,3,ITC,ITC1,1,Piemonte
2025-07-23,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-05-08,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-03-11,TOS,2,0,2,2,ITI,ITI1,9,Toscana
2025-10-21,EMR,9,7,2,9,ITH,ITH5,8,Emilia-Romagna
2025-06-24,EMR,4,3,1,4,ITH,ITH5,8,Emilia-Romagna
2025-03-10,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-05-19,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-11-27,VEN,4,2,2,4,ITH,ITH3,5,Veneto
2025-04-01,PUG,6,3,3,6,ITF,ITF4,16,Puglia
2025-05-27,LOM,4,2,2,4,ITC,ITC4,3,Lombardia
2024-11-10,BAS,1,1,0,1,ITF,ITF5,17,Basilicata
2025-03-18,TOS,10,4,6,10,ITI,ITI1,9,Toscana
2024-12-03,MOL,8,4,4,8,ITF,ITF2,14,Molise
2024-12-20,BAS,20,10,10,20,ITF,ITF5,17,Basilicata
2025-10-15,UMB,3,1,2,3,ITI,ITI2,10,Umbria
2025-11-07,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-08-21,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2025-09-04,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2025-03-07,SIC,2,1,1,2,ITG,ITG1,19,Sicilia
2025-05-23,SIC,2,1,1,2,ITG,ITG1,19,Sicilia
2024-12-22,PIE,5,3,2,5,ITC,ITC1,1,Piemonte
2025-04-11,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-11-26,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-10,MAR,3,1,2,3,ITI,ITI3,11,Marche
2025-11-14,UMB,6,3,3,6,ITI,ITI2,10,Umbria
2024-12-24,BAS,1,1,0,1,ITF,ITF5,17,Basilicata
2025-10-23,LOM,44,13,31,44,ITC,ITC4,3,Lombardia
2025-07-08,LOM,3,2,1,3,ITC,ITC4,3,Lombardia
2025-01-28,MAR,2,0,2,2,ITI,ITI3,11,Marche
2025-04-09,CAL,4,2,2,4,ITF,ITF6,18,Calabria
2025-05-23,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-08-06,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2025-09-22,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2025-06-14,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2025-05-09,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2025-04-16,MAR,1,1,0,1,ITI,ITI3,11,Marche
2025-03-07,CAL,1,1,0,1,ITF,ITF6,18,Calabria
2024-10-12,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2025-05-29,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2025-04-22,PAB,2,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-05,PIE,4,2,2,4,ITC,ITC1,1,Piemonte
2024-11-02,LAZ,121,58,63,121,ITI,ITI4,12,Lazio
2024-12-24,FVG,15,9,6,15,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-10,EMR,1139,534,605,1139,ITH,ITH5,8,Emilia-Romagna
2025-01-13,EMR,100,49,51,100,ITH,ITH5,8,Emilia-Romagna
2025-10-30,LOM,21,13,8,21,ITC,ITC4,3,Lombardia
2024-12-07,SIC,40,23,17,40,ITG,ITG1,19,Sicilia
2024-11-09,PAT,115,55,60,115,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-09,SIC,70,39,31,70,ITG,ITG1,19,Sicilia
2025-02-08,TOS,23,14,9,23,ITI,ITI1,9,Toscana
2024-12-05,SAR,39,23,16,39,ITG,ITG2,20,Sardegna
2024-11-16,LIG,88,49,39,88,ITC,ITC3,7,Liguria
2024-12-20,PAB,24,13,11,24,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-24,LIG,8,3,5,8,ITC,ITC3,7,Liguria
2024-12-16,MAR,77,43,34,77,ITI,ITI3,11,Marche
2024-11-12,MAR,423,212,211,423,ITI,ITI3,11,Marche
2025-01-14,TOS,36,17,19,36,ITI,ITI1,9,Toscana
2024-10-30,MOL,13,8,5,13,ITF,ITF2,14,Molise
2025-02-10,PUG,12,8,4,12,ITF,ITF4,16,Puglia
2024-09-27,EMR,60,28,32,60,ITH,ITH5,8,Emilia-Romagna
2024-10-25,PAT,454,232,222,454,ITH,ITH2,4,Provincia Autonoma Trento
2025-05-02,LOM,6,4,2,6,ITC,ITC4,3,Lombardia
2025-07-24,LOM,4,1,3,4,ITC,ITC4,3,Lombardia
2024-11-27,PIE,1376,658,718,1376,ITC,ITC1,1,Piemonte
2025-01-08,PAB,3,3,0,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-11-15,PAB,275,112,163,275,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-11-26,PIE,1553,741,812,1553,ITC,ITC1,1,Piemonte
2025-01-08,UMB,40,20,20,40,ITI,ITI2,10,Umbria
2024-12-23,VEN,134,41,93,134,ITH,ITH3,5,Veneto
2024-10-12,VEN,337,175,162,337,ITH,ITH3,5,Veneto
2025-01-19,EMR,7,3,4,7,ITH,ITH5,8,Emilia-Romagna
2025-03-05,LOM,17,3,14,17,ITC,ITC4,3,Lombardia
2024-10-24,MAR,628,317,311,628,ITI,ITI3,11,Marche
2024-10-18,UMB,186,89,97,186,ITI,ITI2,10,Umbria
2025-06-06,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2024-11-18,TOS,1615,777,838,1615,ITI,ITI1,9,Toscana
2024-10-28,CAL,68,45,23,68,ITF,ITF6,18,Calabria
2024-10-01,EMR,25,13,12,25,ITH,ITH5,8,Emilia-Romagna
2025-03-31,LOM,47,9,38,47,ITC,ITC4,3,Lombardia
2024-12-11,EMR,1379,661,718,1379,ITH,ITH5,8,Emilia-Romagna
2024-12-21,PIE,107,52,55,107,ITC,ITC1,1,Piemonte
2024-10-26,PIE,806,388,418,806,ITC,ITC1,1,Piemonte
2025-03-19,LAZ,1,0,1,1,ITI,ITI4,12,Lazio
2025-04-02,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-08-20,EMR,6,3,3,6,ITH,ITH5,8,Emilia-Romagna
2025-03-19,TOS,4,2,2,4,ITI,ITI1,9,Toscana
2024-10-21,VEN,1244,649,595,1244,ITH,ITH3,5,Veneto
2024-12-18,SIC,70,31,39,70,ITG,ITG1,19,Sicilia
2025-11-17,SIC,1,0,1,1,ITG,ITG1,19,Sicilia
2024-11-06,UMB,321,150,171,321,ITI,ITI2,10,Umbria
2024-11-27,ABR,162,82,80,162,ITF,ITF1,13,Abruzzo
2025-09-04,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2025-10-27,PAB,8,3,5,8,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-01-15,MAR,8,5,3,8,ITI,ITI3,11,Marche
2024-09-30,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2025-07-17,CAM,1,1,0,1,ITF,ITF3,15,Campania
2025-12-10,LOM,25,14,11,25,ITC,ITC4,3,Lombardia
2025-09-09,EMR,2,2,0,2,ITH,ITH5,8,Emilia-Romagna
2024-10-05,LAZ,4,1,3,4,ITI,ITI4,12,Lazio
2025-02-01,SIC,4,3,1,4,ITG,ITG1,19,Sicilia
2024-12-10,VDA,7,3,4,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-11-16,CAL,11,7,4,11,ITF,ITF6,18,Calabria
2025-10-28,FVG,4,1,3,4,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-14,CAL,5,2,3,5,ITF,ITF6,18,Calabria
2025-10-17,EMR,17,11,6,17,ITH,ITH5,8,Emilia-Romagna
2025-02-28,TOS,14,6,8,14,ITI,ITI1,9,Toscana
2025-10-19,TOS,3,1,2,3,ITI,ITI1,9,Toscana
2025-09-11,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2025-08-01,LOM,3,2,1,3,ITC,ITC4,3,Lombardia
2025-02-13,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2025-07-15,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2024-10-07,VDA,6,3,3,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-26,EMR,4,3,1,4,ITH,ITH5,8,Emilia-Romagna
2025-03-27,CAM,4,2,2,4,ITF,ITF3,15,Campania
2025-06-17,BAS,1,1,0,1,ITF,ITF5,17,Basilicata
2025-07-28,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2025-10-30,VDA,2,0,2,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-05-06,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-04-09,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-01-27,CAL,1,0,1,1,ITF,ITF6,18,Calabria
2025-10-20,VDA,2,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-02-03,PAB,1,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-05,MAR,4,3,1,4,ITI,ITI3,11,Marche
2025-02-21,CAM,3,3,0,3,ITF,ITF3,15,Campania
2025-11-03,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2025-01-26,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-01-07,BAS,1,0,1,1,ITF,ITF5,17,Basilicata
2025-01-10,BAS,45,20,25,45,ITF,ITF5,17,Basilicata
2024-11-21,SIC,203,110,93,203,ITG,ITG1,19,Sicilia
2025-01-28,VEN,107,49,58,107,ITH,ITH3,5,Veneto
2024-10-11,SAR,22,11,11,22,ITG,ITG2,20,Sardegna
2024-11-12,MOL,13,10,3,13,ITF,ITF2,14,Molise
2024-12-06,VDA,23,12,11,23,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-18,SIC,47,26,21,47,ITG,ITG1,19,Sicilia
2025-01-23,MAR,14,9,5,14,ITI,ITI3,11,Marche
2025-02-13,LIG,9,5,4,9,ITC,ITC3,7,Liguria
2024-11-06,EMR,6253,2982,3271,6253,ITH,ITH5,8,Emilia-Romagna
2024-10-08,TOS,199,83,116,199,ITI,ITI1,9,Toscana
2025-03-19,LIG,9,3,6,9,ITC,ITC3,7,Liguria
2024-11-20,LAZ,1534,747,787,1534,ITI,ITI4,12,Lazio
2024-12-04,MAR,131,62,69,131,ITI,ITI3,11,Marche
2024-10-25,CAL,27,15,12,27,ITF,ITF6,18,Calabria
2024-12-14,FVG,51,20,31,51,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-03,LAZ,9,3,6,9,ITI,ITI4,12,Lazio
2025-01-20,EMR,65,27,38,65,ITH,ITH5,8,Emilia-Romagna
2024-10-19,LIG,94,43,51,94,ITC,ITC3,7,Liguria
2024-12-11,SAR,32,16,16,32,ITG,ITG2,20,Sardegna
2024-11-16,LOM,4495,2169,2326,4495,ITC,ITC4,3,Lombardia
2024-10-10,PUG,115,72,43,115,ITF,ITF4,16,Puglia
2024-11-06,ABR,259,138,121,259,ITF,ITF1,13,Abruzzo
2025-04-15,TOS,6,3,3,6,ITI,ITI1,9,Toscana
2025-01-29,BAS,8,4,4,8,ITF,ITF5,17,Basilicata
2024-11-06,LOM,8885,4199,4686,8885,ITC,ITC4,3,Lombardia
2024-10-10,PIE,90,50,40,90,ITC,ITC1,1,Piemonte
2024-10-23,MAR,536,283,253,536,ITI,ITI3,11,Marche
2025-01-02,LAZ,51,30,21,51,ITI,ITI4,12,Lazio
2024-11-18,PAB,235,110,125,235,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-13,VEN,5,0,5,5,ITH,ITH3,5,Veneto
2024-11-22,PAB,236,113,123,236,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-30,VEN,50,14,36,50,ITH,ITH3,5,Veneto
2024-11-08,LOM,7930,3767,4163,7930,ITC,ITC4,3,Lombardia
2024-09-30,LIG,59,33,26,59,ITC,ITC3,7,Liguria
2025-04-23,EMR,4,3,1,4,ITH,ITH5,8,Emilia-Romagna
2025-11-14,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2025-07-07,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-07-24,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2025-09-22,MAR,1,0,1,1,ITI,ITI3,11,Marche
2025-11-05,VDA,3,2,1,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-09-27,CAM,6,3,3,6,ITF,ITF3,15,Campania
2025-02-03,MAR,6,4,2,6,ITI,ITI3,11,Marche
2025-01-24,BAS,5,1,4,5,ITF,ITF5,17,Basilicata
2025-07-21,LOM,2,2,0,2,ITC,ITC4,3,Lombardia
2024-09-23,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-05-12,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-10-15,PIE,3,1,2,3,ITC,ITC1,1,Piemonte
2025-04-07,LAZ,1,0,1,1,ITI,ITI4,12,Lazio
2025-05-12,PAT,2,0,2,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-03-19,SIC,2,2,0,2,ITG,ITG1,19,Sicilia
2025-04-08,LIG,2,2,0,2,ITC,ITC3,7,Liguria
2025-10-30,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2024-11-14,EMR,5002,2375,2627,5002,ITH,ITH5,8,Emilia-Romagna
2025-01-02,PUG,61,33,28,61,ITF,ITF4,16,Puglia
2024-11-12,LIG,803,407,396,803,ITC,ITC3,7,Liguria
2025-02-21,FVG,4,3,1,4,ITH,ITH4,6,Friuli-Venezia Giulia
2025-07-29,LOM,3,0,3,3,ITC,ITC4,3,Lombardia
2024-12-02,UMB,99,38,61,99,ITI,ITI2,10,Umbria
2024-12-07,CAL,7,5,2,7,ITF,ITF6,18,Calabria
2024-11-19,CAM,173,94,79,173,ITF,ITF3,15,Campania
2024-12-20,PAT,57,29,28,57,ITH,ITH2,4,Provincia Autonoma Trento
2025-03-10,TOS,5,1,4,5,ITI,ITI1,9,Toscana
2024-11-04,CAL,85,47,38,85,ITF,ITF6,18,Calabria
2024-09-20,FVG,23,12,11,23,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-26,LOM,4456,2080,2376,4456,ITC,ITC4,3,Lombardia
2025-02-17,LOM,83,37,46,83,ITC,ITC4,3,Lombardia
2024-11-24,PIE,42,18,24,42,ITC,ITC1,1,Piemonte
2024-12-31,CAM,8,4,4,8,ITF,ITF3,15,Campania
2024-12-07,VEN,103,48,55,103,ITH,ITH3,5,Veneto
2024-11-12,FVG,1056,463,593,1056,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-13,PAB,424,214,210,424,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-11-20,PUG,747,373,374,747,ITF,ITF4,16,Puglia
2025-07-07,FVG,6,3,3,6,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-29,UMB,284,150,134,284,ITI,ITI2,10,Umbria
2025-01-09,FVG,31,16,15,31,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-17,TOS,47,20,27,47,ITI,ITI1,9,Toscana
2024-12-20,MAR,99,52,47,99,ITI,ITI3,11,Marche
2024-10-29,VEN,2174,1071,1103,2174,ITH,ITH3,5,Veneto
2024-11-17,LAZ,43,22,21,43,ITI,ITI4,12,Lazio
2025-02-17,EMR,21,12,9,21,ITH,ITH5,8,Emilia-Romagna
2025-04-30,VEN,12,3,9,12,ITH,ITH3,5,Veneto
2024-12-06,VEN,1034,427,607,1034,ITH,ITH3,5,Veneto
2024-10-28,FVG,340,160,180,340,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-04,CAM,106,61,45,106,ITF,ITF3,15,Campania
2024-11-13,TOS,2609,1242,1367,2609,ITI,ITI1,9,Toscana
2025-11-08,TOS,25,17,8,25,ITI,ITI1,9,Toscana
2024-11-26,CAL,66,33,33,66,ITF,ITF6,18,Calabria
2024-10-13,LOM,197,99,98,197,ITC,ITC4,3,Lombardia
2024-10-11,SIC,11,6,5,11,ITG,ITG1,19,Sicilia
2024-12-18,PIE,518,224,294,518,ITC,ITC1,1,Piemonte
2024-12-13,BAS,27,11,16,27,ITF,ITF5,17,Basilicata
2024-10-31,ABR,170,86,84,170,ITF,ITF1,13,Abruzzo
2024-12-03,UMB,114,57,57,114,ITI,ITI2,10,Umbria
2024-11-19,PIE,1763,818,945,1763,ITC,ITC1,1,Piemonte
2024-10-16,PIE,452,252,200,452,ITC,ITC1,1,Piemonte
2024-10-30,LIG,625,330,295,625,ITC,ITC3,7,Liguria
2024-12-27,VDA,5,3,2,5,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-12,LIG,435,191,244,435,ITC,ITC3,7,Liguria
2024-12-18,CAM,91,45,46,91,ITF,ITF3,15,Campania
2024-12-13,SIC,121,60,61,121,ITG,ITG1,19,Sicilia
2024-11-27,SIC,171,96,75,171,ITG,ITG1,19,Sicilia
2024-11-09,FVG,458,239,219,458,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-25,UMB,7,4,3,7,ITI,ITI2,10,Umbria
2024-12-06,PAT,108,33,75,108,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-31,LOM,90,49,41,90,ITC,ITC4,3,Lombardia
2025-01-07,LAZ,73,36,37,73,ITI,ITI4,12,Lazio
2025-02-08,VEN,3,1,2,3,ITH,ITH3,5,Veneto
2024-10-31,VDA,95,42,53,95,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-10-31,FVG,2,2,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-23,BAS,3,1,2,3,ITF,ITF5,17,Basilicata
2024-12-14,TOS,68,38,30,68,ITI,ITI1,9,Toscana
2025-03-04,LAZ,12,2,10,12,ITI,ITI4,12,Lazio
2024-12-02,EMR,1263,611,652,1263,ITH,ITH5,8,Emilia-Romagna
2024-12-07,LOM,589,302,287,589,ITC,ITC4,3,Lombardia
2024-10-22,UMB,200,101,99,200,ITI,ITI2,10,Umbria
2025-01-18,BAS,1,1,0,1,ITF,ITF5,17,Basilicata
