data,area,totale,m,f,d,N1,N2,ISTAT,reg
2025-11-27,TOS,985,440,545,985,ITI,ITI1,9,Toscana
2025-11-26,PUG,471,239,232,471,ITF,ITF4,16,Puglia
2025-11-28,EMR,2190,1072,1118,2190,ITH,ITH5,8,Emilia-Romagna
2025-10-29,PUG,493,270,223,493,ITF,ITF4,16,Puglia
2025-12-08,EMR,40,20,20,40,ITH,ITH5,8,Emilia-Romagna
2025-11-28,VEN,1054,491,563,1054,ITH,ITH3,5,Veneto
2025-11-15,UMB,53,20,33,53,ITI,ITI2,10,Umbria
2025-11-07,LIG,186,88,98,186,ITC,ITC3,7,Liguria
2025-12-29,FVG,41,14,27,41,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-04,LIG,101,44,57,101,ITC,ITC3,7,Liguria
2025-10-27,PAT,278,139,139,278,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-15,SAR,228,101,127,228,ITG,ITG2,20,Sardegna
2025-11-10,CAM,90,55,35,90,ITF,ITF3,15,Campania
2025-12-31,EMR,33,17,16,33,ITH,ITH5,8,Emilia-Romagna
2025-12-20,SIC,3,0,3,3,ITG,ITG1,19,Sicilia
2025-11-20,VDA,57,30,27,57,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-03,PIE,11,4,7,11,ITC,ITC1,1,Piemonte
2026-03-16,TOS,2,2,0,2,ITI,ITI1,9,Toscana
2026-01-16,PAB,7,5,2,7,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-03-20,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-11-26,PAT,2,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-25,ABR,13,2,11,13,ITF,ITF1,13,Abruzzo
2026-01-26,LIG,11,5,6,11,ITC,ITC3,7,Liguria
2026-01-10,VEN,10,4,6,10,ITH,ITH3,5,Veneto
2025-12-19,PAB,13,5,8,13,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-03-11,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2025-12-25,LAZ,3,2,1,3,ITI,ITI4,12,Lazio
2026-01-21,LIG,4,0,4,4,ITC,ITC3,7,Liguria
2026-02-09,PIE,6,3,3,6,ITC,ITC1,1,Piemonte
2026-03-25,PAB,2,0,2,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-01-03,ABR,4,1,3,4,ITF,ITF1,13,Abruzzo
2025-10-07,FVG,6,2,4,6,ITH,ITH4,6,Friuli-Venezia Giulia
2026-02-16,CAM,1,0,1,1,ITF,ITF3,15,Campania
2026-01-30,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2026-02-07,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2026-02-18,UMB,3,2,1,3,ITI,ITI2,10,Umbria
2026-04-15,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2026-04-07,UMB,1,1,0,1,ITI,ITI2,10,Umbria
2026-01-27,UMB,1,1,0,1,ITI,ITI2,10,Umbria
2025-10-02,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-11-03,VDA,93,51,42,93,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-07,PIE,34,22,12,34,ITC,ITC1,1,Piemonte
2025-11-06,PAB,587,284,303,587,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-23,CAM,66,41,25,66,ITF,ITF3,15,Campania
2026-02-12,LOM,28,12,16,28,ITC,ITC4,3,Lombardia
2025-10-07,VEN,34,18,16,34,ITH,ITH3,5,Veneto
2026-01-05,SAR,17,6,11,17,ITG,ITG2,20,Sardegna
2025-12-22,LIG,38,20,18,38,ITC,ITC3,7,Liguria
2025-10-10,PUG,101,59,42,101,ITF,ITF4,16,Puglia
2025-12-17,UMB,71,40,31,71,ITI,ITI2,10,Umbria
2025-11-21,CAM,100,56,44,100,ITF,ITF3,15,Campania
2025-12-10,ABR,18,12,6,18,ITF,ITF1,13,Abruzzo
2025-10-13,LAZ,173,98,75,173,ITI,ITI4,12,Lazio
2026-02-19,LOM,28,8,20,28,ITC,ITC4,3,Lombardia
2025-10-14,MAR,359,178,181,359,ITI,ITI3,11,Marche
2025-10-21,PIE,1364,664,700,1364,ITC,ITC1,1,Piemonte
2025-11-14,TOS,1494,676,818,1494,ITI,ITI1,9,Toscana
2025-11-15,EMR,1882,894,988,1882,ITH,ITH5,8,Emilia-Romagna
2025-12-24,VEN,37,16,21,37,ITH,ITH3,5,Veneto
2025-10-18,MAR,178,80,98,178,ITI,ITI3,11,Marche
2025-11-26,VDA,69,29,40,69,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-28,UMB,18,13,5,18,ITI,ITI2,10,Umbria
2025-10-25,PAT,39,19,20,39,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-25,PUG,106,59,47,106,ITF,ITF4,16,Puglia
2025-11-12,CAM,88,42,46,88,ITF,ITF3,15,Campania
2025-10-10,PAT,7,2,5,7,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-17,PAB,37,22,15,37,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-05,LIG,393,185,208,393,ITC,ITC3,7,Liguria
2026-01-20,EMR,45,15,30,45,ITH,ITH5,8,Emilia-Romagna
2026-01-09,PIE,44,18,26,44,ITC,ITC1,1,Piemonte
2026-01-22,VEN,52,27,25,52,ITH,ITH3,5,Veneto
2025-11-24,CAM,98,49,49,98,ITF,ITF3,15,Campania
2025-10-11,LAZ,8,4,4,8,ITI,ITI4,12,Lazio
2025-12-20,ABR,9,4,5,9,ITF,ITF1,13,Abruzzo
2025-11-04,LOM,8585,3983,4602,8585,ITC,ITC4,3,Lombardia
2025-12-12,VEN,580,248,332,580,ITH,ITH3,5,Veneto
2025-11-26,MAR,238,111,127,238,ITI,ITI3,11,Marche
2025-11-11,CAM,138,74,64,138,ITF,ITF3,15,Campania
2025-11-10,CAL,22,11,11,22,ITF,ITF6,18,Calabria
2026-01-12,LOM,71,34,37,71,ITC,ITC4,3,Lombardia
2026-02-09,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2025-12-14,PIE,11,6,5,11,ITC,ITC1,1,Piemonte
2026-01-31,PUG,8,3,5,8,ITF,ITF4,16,Puglia
2026-01-13,FVG,30,10,20,30,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-23,MAR,5,2,3,5,ITI,ITI3,11,Marche
2026-02-13,TOS,6,4,2,6,ITI,ITI1,9,Toscana
2026-01-14,PAT,5,1,4,5,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-02,FVG,6,3,3,6,ITH,ITH4,6,Friuli-Venezia Giulia
2025-09-28,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-10-26,SIC,42,24,18,42,ITG,ITG1,19,Sicilia
2026-02-07,LOM,6,3,3,6,ITC,ITC4,3,Lombardia
2025-10-14,VDA,61,28,33,61,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-16,VEN,9,3,6,9,ITH,ITH3,5,Veneto
2026-01-05,UMB,6,3,3,6,ITI,ITI2,10,Umbria
2025-12-08,FVG,5,4,1,5,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-01,LIG,3,2,1,3,ITC,ITC3,7,Liguria
2026-03-31,PUG,3,1,2,3,ITF,ITF4,16,Puglia
2026-01-28,LIG,6,4,2,6,ITC,ITC3,7,Liguria
2025-10-08,MAR,6,4,2,6,ITI,ITI3,11,Marche
2025-10-07,LOM,7,2,5,7,ITC,ITC4,3,Lombardia
2026-01-27,PAT,4,0,4,4,ITH,ITH2,4,Provincia Autonoma Trento
2026-02-06,FVG,2,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-06,LAZ,3,1,2,3,ITI,ITI4,12,Lazio
2025-12-29,PAB,1,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-09,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2026-01-30,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2026-02-22,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2026-01-31,LAZ,1,0,1,1,ITI,ITI4,12,Lazio
2025-10-23,PAB,659,318,341,659,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-11-22,CAM,37,19,18,37,ITF,ITF3,15,Campania
2025-11-11,SAR,312,150,162,312,ITG,ITG2,20,Sardegna
2026-03-26,PUG,4,2,2,4,ITF,ITF4,16,Puglia
2026-03-04,PAT,1,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,FVG,320,148,172,320,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-11,VEN,1909,869,1040,1909,ITH,ITH3,5,Veneto
2026-02-17,PIE,5,5,0,5,ITC,ITC1,1,Piemonte
2025-11-29,EMR,879,408,471,879,ITH,ITH5,8,Emilia-Romagna
2026-01-21,PAT,27,5,22,27,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-27,PAB,15,8,7,15,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-10-31,BAS,19,8,11,19,ITF,ITF5,17,Basilicata
2025-12-18,PAB,21,10,11,21,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-01-12,VEN,90,29,61,90,ITH,ITH3,5,Veneto
2025-10-21,UMB,228,119,109,228,ITI,ITI2,10,Umbria
2025-11-01,VEN,102,56,46,102,ITH,ITH3,5,Veneto
2025-11-11,CAL,59,31,28,59,ITF,ITF6,18,Calabria
2025-12-10,MAR,73,36,37,73,ITI,ITI3,11,Marche
2025-11-28,VDA,56,24,32,56,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-02-04,PIE,7,4,3,7,ITC,ITC1,1,Piemonte
2025-11-03,SIC,144,74,70,144,ITG,ITG1,19,Sicilia
2026-01-08,PIE,60,40,20,60,ITC,ITC1,1,Piemonte
2025-12-22,TOS,114,62,52,114,ITI,ITI1,9,Toscana
2025-10-28,MAR,565,296,269,565,ITI,ITI3,11,Marche
2025-11-27,EMR,2805,1336,1469,2805,ITH,ITH5,8,Emilia-Romagna
2025-12-10,TOS,398,186,212,398,ITI,ITI1,9,Toscana
2026-01-13,LOM,140,47,93,140,ITC,ITC4,3,Lombardia
2025-10-21,PAB,631,358,273,631,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-27,FVG,2,0,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-23,UMB,13,8,5,13,ITI,ITI2,10,Umbria
2025-12-06,PAT,18,10,8,18,ITH,ITH2,4,Provincia Autonoma Trento
2026-02-06,VEN,39,14,25,39,ITH,ITH3,5,Veneto
2025-12-20,PAT,27,13,14,27,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-23,VDA,6,3,3,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-12,EMR,5532,2599,2933,5532,ITH,ITH5,8,Emilia-Romagna
2025-10-20,FVG,341,170,171,341,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-23,VEN,21,8,13,21,ITH,ITH3,5,Veneto
2025-12-18,LIG,53,28,25,53,ITC,ITC3,7,Liguria
2025-12-10,VDA,30,11,19,30,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-01,UMB,12,9,3,12,ITI,ITI2,10,Umbria
2025-12-24,PAB,2,2,0,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-03-17,PIE,3,2,1,3,ITC,ITC1,1,Piemonte
2025-12-07,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-12-04,CAL,16,10,6,16,ITF,ITF6,18,Calabria
2025-10-25,VDA,10,6,4,10,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-16,CAM,14,7,7,14,ITF,ITF3,15,Campania
2026-01-04,UMB,43,25,18,43,ITI,ITI2,10,Umbria
2026-01-21,PUG,15,10,5,15,ITF,ITF4,16,Puglia
2025-10-18,VDA,9,3,6,9,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-22,MAR,20,13,7,20,ITI,ITI3,11,Marche
2025-12-08,LAZ,1,0,1,1,ITI,ITI4,12,Lazio
2025-10-29,SAR,2,1,1,2,ITG,ITG2,20,Sardegna
2026-03-04,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2026-01-04,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2026-04-02,LOM,3,0,3,3,ITC,ITC4,3,Lombardia
2026-01-27,MAR,5,1,4,5,ITI,ITI3,11,Marche
2026-01-15,VDA,6,3,3,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-04,BAS,7,5,2,7,ITF,ITF5,17,Basilicata
2026-01-17,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2026-01-23,SAR,1,1,0,1,ITG,ITG2,20,Sardegna
2026-03-19,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-09-23,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-04-14,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2026-02-17,PAB,1,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-21,PAB,3,3,0,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-04-01,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-11-23,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-12-08,SIC,2,1,1,2,ITG,ITG1,19,Sicilia
2026-04-07,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2026-04-02,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-20,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-10-02,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2026-01-01,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-12-07,ABR,6,2,4,6,ITF,ITF1,13,Abruzzo
2026-01-27,LIG,1,1,0,1,ITC,ITC3,7,Liguria
2026-03-17,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2026-04-08,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-05,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-08,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-04-01,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-11-27,PAT,3,1,2,3,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-11,VDA,2,0,2,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-02,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-13,SIC,16,8,8,16,ITG,ITG1,19,Sicilia
2026-01-05,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2025-10-01,LOM,24,7,17,24,ITC,ITC4,3,Lombardia
2025-11-23,UMB,2,1,1,2,ITI,ITI2,10,Umbria
2025-12-27,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-01-28,ABR,2,1,1,2,ITF,ITF1,13,Abruzzo
2026-03-02,EMR,3,1,2,3,ITH,ITH5,8,Emilia-Romagna
2026-03-06,PIE,10,3,7,10,ITC,ITC1,1,Piemonte
2025-10-01,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2026-02-09,CAM,1,0,1,1,ITF,ITF3,15,Campania
2025-10-19,TOS,14,4,10,14,ITI,ITI1,9,Toscana
2026-01-15,CAM,4,3,1,4,ITF,ITF3,15,Campania
2026-02-03,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-02-08,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-12-14,ABR,3,1,2,3,ITF,ITF1,13,Abruzzo
2026-02-19,VEN,3,2,1,3,ITH,ITH3,5,Veneto
2026-04-08,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2026-02-23,VEN,2,2,0,2,ITH,ITH3,5,Veneto
2026-02-06,CAM,1,0,1,1,ITF,ITF3,15,Campania
2026-01-28,MAR,1,0,1,1,ITI,ITI3,11,Marche
2025-10-31,SAR,65,25,40,65,ITG,ITG2,20,Sardegna
2026-02-17,VEN,14,6,8,14,ITH,ITH3,5,Veneto
2025-11-19,PAB,375,175,200,375,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-09,VDA,14,5,9,14,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-11-11,EMR,4583,2215,2368,4583,ITH,ITH5,8,Emilia-Romagna
2025-10-31,EMR,3812,1815,1997,3812,ITH,ITH5,8,Emilia-Romagna
2025-10-14,EMR,1903,938,965,1903,ITH,ITH5,8,Emilia-Romagna
2025-12-23,PUG,123,44,79,123,ITF,ITF4,16,Puglia
2025-12-13,VEN,220,112,108,220,ITH,ITH3,5,Veneto
2026-02-16,TOS,3,2,1,3,ITI,ITI1,9,Toscana
2025-11-24,PUG,242,108,134,242,ITF,ITF4,16,Puglia
2025-11-20,LIG,270,126,144,270,ITC,ITC3,7,Liguria
2025-11-17,FVG,313,145,168,313,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-23,TOS,81,49,32,81,ITI,ITI1,9,Toscana
2025-12-27,PIE,16,7,9,16,ITC,ITC1,1,Piemonte
2025-12-13,SAR,32,17,15,32,ITG,ITG2,20,Sardegna
2025-10-16,VDA,78,43,35,78,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-03-06,PUG,2,1,1,2,ITF,ITF4,16,Puglia
2026-03-05,UMB,6,3,3,6,ITI,ITI2,10,Umbria
2026-01-05,LAZ,10,6,4,10,ITI,ITI4,12,Lazio
2025-12-13,ABR,12,5,7,12,ITF,ITF1,13,Abruzzo
2026-03-02,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-03-31,LOM,6,2,4,6,ITC,ITC4,3,Lombardia
2026-03-05,VEN,5,2,3,5,ITH,ITH3,5,Veneto
2025-11-08,CAM,14,7,7,14,ITF,ITF3,15,Campania
2026-02-10,PIE,4,2,2,4,ITC,ITC1,1,Piemonte
2025-12-16,UMB,73,31,42,73,ITI,ITI2,10,Umbria
2025-12-25,EMR,5,2,3,5,ITH,ITH5,8,Emilia-Romagna
2026-03-17,VEN,4,1,3,4,ITH,ITH3,5,Veneto
2026-01-21,PIE,19,5,14,19,ITC,ITC1,1,Piemonte
2026-01-30,TOS,10,4,6,10,ITI,ITI1,9,Toscana
2025-12-31,CAM,3,2,1,3,ITF,ITF3,15,Campania
2026-02-26,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-12-07,SIC,5,3,2,5,ITG,ITG1,19,Sicilia
2026-02-24,LOM,34,8,26,34,ITC,ITC4,3,Lombardia
2026-01-21,ABR,5,2,3,5,ITF,ITF1,13,Abruzzo
2026-01-05,VDA,5,3,2,5,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2026-03-06,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-02-13,FVG,7,4,3,7,ITH,ITH4,6,Friuli-Venezia Giulia
2026-02-26,SAR,1,0,1,1,ITG,ITG2,20,Sardegna
2025-11-30,LAZ,2,2,0,2,ITI,ITI4,12,Lazio
2026-02-18,CAM,1,0,1,1,ITF,ITF3,15,Campania
2026-03-24,PIE,3,1,2,3,ITC,ITC1,1,Piemonte
2026-01-27,FVG,3,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-16,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2026-04-02,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2026-01-09,MAR,2,2,0,2,ITI,ITI3,11,Marche
2026-02-26,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2026-02-03,TOS,5,3,2,5,ITI,ITI1,9,Toscana
2026-03-24,PAT,1,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-04,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2026-03-20,UMB,1,0,1,1,ITI,ITI2,10,Umbria
2026-03-24,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-10-03,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-10-09,LIG,1,1,0,1,ITC,ITC3,7,Liguria
2025-12-22,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-29,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
